id,code,cluster_code,adm0_code,adm0_name,prov_text_code,adm1_code,adm1_name,adm2_code,adm2_name,adm3_code,adm3_name,adm4_code,adm4_name,adm5_code,adm5_name,urban_rural,carto_house_count,carto_pop_count,import_code,status,comment,created_by,updated_by,created_at,updated_at,cluster_id
1795,NW062,3105AZ,,,NW,08,NORTH WESTERN,0805,KASEMPA,08051,KASEMPA,0805124,SHIBENDE,08051241005,,Rural,81,385,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,157
1796,NW061,3105AZ,,,NW,08,NORTH WESTERN,0805,KASEMPA,08051,KASEMPA,0805124,SHIBENDE,08051241006,,Rural,130,706,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,157
1797,NW060,1147KR,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810101,KAMALAMBA,08101012003,,Urban,210,892,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,247
1798,NW059,1147KR,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810101,KAMALAMBA,08101012008,,Urban,169,726,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,247
1799,NW058,1147KR,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810101,KAMALAMBA,08101012014,,Urban,209,783,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,247
1800,NW057,1147KR,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810101,KAMALAMBA,08101012019,,Urban,128,616,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,247
1801,NW056,1147KR,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810101,KAMALAMBA,08101012024,,Urban,134,653,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,247
1802,NW055,1147KR,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810101,KAMALAMBA,08101012029,,Urban,175,792,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,247
1803,NW054,1147KR,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810101,KAMALAMBA,08101012034,,Urban,160,858,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,247
1804,NW053,1147KR,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810101,KAMALAMBA,08101012039,,Urban,127,578,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,247
1805,NW052,1147KR,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810101,KAMALAMBA,08101012044,,Urban,122,579,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,247
1806,NW051,1147KR,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810101,KAMALAMBA,08101012049,,Urban,158,727,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,247
1807,NW050,1915YF,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810103,KAZHIBA,08101032001,,Urban,105,604,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,113
1808,NW049,1915YF,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810103,KAZHIBA,08101032003,,Urban,114,683,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,113
1809,NW048,1915YF,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810103,KAZHIBA,08101032006,,Urban,104,544,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,113
1810,NW047,1915YF,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810103,KAZHIBA,08101032008,,Urban,103,482,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,113
1811,NW046,1915YF,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810103,KAZHIBA,08101032011,,Urban,71,388,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,113
1812,NW045,1915YF,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810103,KAZHIBA,08101032013,,Urban,90,537,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,113
1813,NW044,1915YF,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810103,KAZHIBA,08101032016,,Urban,106,608,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,113
1814,NW043,1915YF,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810103,KAZHIBA,08101032018,,Urban,103,605,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,113
1815,NW042,1915YF,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810103,KAZHIBA,08101032022,,Urban,87,360,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,113
1816,NW041,1915YF,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810103,KAZHIBA,08101032024,,Urban,103,520,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,113
1817,NW040,2587TR,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810105,KIMALE,08101051045,,Rural,149,656,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,118
1818,NW039,2587TR,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810105,KIMALE,08101052004,,Urban,210,994,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,118
1819,NW038,2587TR,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810105,KIMALE,08101052010,,Urban,142,676,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,118
1820,NW037,2587TR,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810105,KIMALE,08101052014,,Urban,140,653,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,118
1821,NW036,2587TR,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810105,KIMALE,08101052019,,Urban,154,769,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,118
1822,NW035,2587TR,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810105,KIMALE,08101052023,,Urban,198,988,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,118
1823,NW034,2587TR,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810105,KIMALE,08101052028,,Urban,185,809,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,118
1824,NW033,2587TR,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810105,KIMALE,08101052032,,Urban,178,790,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,118
1825,NW032,2587TR,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810105,KIMALE,08101052037,,Urban,127,600,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,118
1826,NW031,2587TR,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810105,KIMALE,08101052044,,Urban,204,1079,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,118
1827,NW030,1607GP,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810106,KIMASALA,08101062003,,Urban,156,611,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,17
1828,NW029,1607GP,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810106,KIMASALA,08101062013,,Urban,196,818,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,17
1829,NW028,1607GP,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810106,KIMASALA,08101062024,,Urban,175,991,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,17
1830,NW027,1607GP,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810106,KIMASALA,08101062036,,Urban,178,817,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,17
1831,NW026,1607GP,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810106,KIMASALA,08101062047,,Urban,202,1028,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,17
1832,NW025,1607GP,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810106,KIMASALA,08101062057,,Urban,155,824,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,17
1833,NW024,1607GP,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810106,KIMASALA,08101062068,,Urban,148,655,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,17
1834,NW023,1607GP,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810106,KIMASALA,08101062079,,Urban,217,1066,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,17
1835,NW022,1607GP,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810106,KIMASALA,08101062089,,Urban,157,662,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,17
1836,NW021,1607GP,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810106,KIMASALA,08101062100,,Urban,129,546,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,17
1837,NW020,2076JJ,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810109,KYALALANKUBA,08101092005,,Urban,178,953,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,232
1838,NW019,2076JJ,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810109,KYALALANKUBA,08101092012,,Urban,118,564,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,232
1839,NW018,2076JJ,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810109,KYALALANKUBA,08101092019,,Urban,213,1127,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,232
1840,NW017,2076JJ,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810109,KYALALANKUBA,08101092025,,Urban,204,1005,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,232
1841,NW016,2076JJ,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810109,KYALALANKUBA,08101092032,,Urban,140,683,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,232
1842,NW015,2076JJ,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810109,KYALALANKUBA,08101092039,,Urban,123,660,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,232
1843,NW014,2076JJ,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810109,KYALALANKUBA,08101092045,,Urban,178,946,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,232
1844,NW013,2076JJ,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810109,KYALALANKUBA,08101092052,,Urban,137,726,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,232
1845,NW012,2076JJ,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810109,KYALALANKUBA,08101092059,,Urban,180,930,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,232
1846,NW011,2076JJ,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810109,KYALALANKUBA,08101092066,,Urban,227,1022,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,232
1847,NW010,1461TE,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810110,KYAWAMA,08101102001,,Urban,171,857,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,224
1848,NW009,1461TE,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810110,KYAWAMA,08101102006,,Urban,124,703,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,224
1849,NW008,1461TE,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810110,KYAWAMA,08101102010,,Urban,126,576,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,224
1850,NW007,1461TE,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810110,KYAWAMA,08101102015,,Urban,209,1100,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,224
1851,NW006,1461TE,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810110,KYAWAMA,08101102019,,Urban,121,536,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,224
1852,NW005,1461TE,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810110,KYAWAMA,08101102023,,Urban,141,698,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,224
1853,NW004,1461TE,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810110,KYAWAMA,08101102027,,Urban,206,1007,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,224
1854,NW003,1461TE,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810110,KYAWAMA,08101102032,,Urban,149,735,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,224
1855,NW002,1461TE,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810110,KYAWAMA,08101102036,,Urban,211,1018,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,224
1856,NW001,1461TE,,,NW,08,NORTH WESTERN,0810,SOLWEZI,08101,SOLWEZI CENTRAL,0810110,KYAWAMA,08101102040,,Urban,177,772,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,224
1857,NO230,1213SM,,,NO,07,NORTHERN,0703,KASAMA,07031,KASAMA CENTRAL,0703102,BUSEKO,07031022003,,Urban,158,794,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,194
1858,NO229,1213SM,,,NO,07,NORTHERN,0703,KASAMA,07031,KASAMA CENTRAL,0703102,BUSEKO,07031022005,,Urban,134,716,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,194
1859,NO228,1213SM,,,NO,07,NORTHERN,0703,KASAMA,07031,KASAMA CENTRAL,0703102,BUSEKO,07031022008,,Urban,196,1046,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,194
1860,NO227,1213SM,,,NO,07,NORTHERN,0703,KASAMA,07031,KASAMA CENTRAL,0703102,BUSEKO,07031022010,,Urban,151,735,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,194
1861,NO226,1213SM,,,NO,07,NORTHERN,0703,KASAMA,07031,KASAMA CENTRAL,0703102,BUSEKO,07031022013,,Urban,159,860,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,194
1862,NO225,1213SM,,,NO,07,NORTHERN,0703,KASAMA,07031,KASAMA CENTRAL,0703102,BUSEKO,07031022016,,Urban,199,1021,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,194
1863,NO224,1213SM,,,NO,07,NORTHERN,0703,KASAMA,07031,KASAMA CENTRAL,0703102,BUSEKO,07031022018,,Urban,219,1032,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,194
1864,NO223,1213SM,,,NO,07,NORTHERN,0703,KASAMA,07031,KASAMA CENTRAL,0703102,BUSEKO,07031022021,,Urban,220,1010,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,194
1865,NO222,1213SM,,,NO,07,NORTHERN,0703,KASAMA,07031,KASAMA CENTRAL,0703102,BUSEKO,07031022023,,Urban,197,901,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,194
1866,NO221,1213SM,,,NO,07,NORTHERN,0703,KASAMA,07031,KASAMA CENTRAL,0703102,BUSEKO,07031022026,,Urban,143,645,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,194
1867,NO220,1215LY,,,NO,07,NORTHERN,0703,KASAMA,07031,KASAMA CENTRAL,0703105,JULIA CHIKAMONEKA,07031051001,,Rural,106,524,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,114
1868,NO219,1215LY,,,NO,07,NORTHERN,0703,KASAMA,07031,KASAMA CENTRAL,0703105,JULIA CHIKAMONEKA,07031051004,,Rural,133,619,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,114
1869,NO218,1215LY,,,NO,07,NORTHERN,0703,KASAMA,07031,KASAMA CENTRAL,0703105,JULIA CHIKAMONEKA,07031051007,,Rural,135,596,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,114
1870,NO217,1215LY,,,NO,07,NORTHERN,0703,KASAMA,07031,KASAMA CENTRAL,0703105,JULIA CHIKAMONEKA,07031051010,,Rural,132,603,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,114
1871,NO216,1215LY,,,NO,07,NORTHERN,0703,KASAMA,07031,KASAMA CENTRAL,0703105,JULIA CHIKAMONEKA,07031051017,,Rural,131,647,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,114
1872,NO215,1215LY,,,NO,07,NORTHERN,0703,KASAMA,07031,KASAMA CENTRAL,0703105,JULIA CHIKAMONEKA,07031051020,,Rural,91,434,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,114
1873,NO214,1215LY,,,NO,07,NORTHERN,0703,KASAMA,07031,KASAMA CENTRAL,0703105,JULIA CHIKAMONEKA,07031051026,,Rural,78,416,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,114
1874,NO213,1215LY,,,NO,07,NORTHERN,0703,KASAMA,07031,KASAMA CENTRAL,0703105,JULIA CHIKAMONEKA,07031052014,,Urban,217,1061,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,114
1875,NO212,1215LY,,,NO,07,NORTHERN,0703,KASAMA,07031,KASAMA CENTRAL,0703105,JULIA CHIKAMONEKA,07031052023,,Urban,108,541,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,114
1876,NO211,1215LY,,,NO,07,NORTHERN,0703,KASAMA,07031,KASAMA CENTRAL,0703105,JULIA CHIKAMONEKA,07031052027,,Urban,150,700,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,114
1877,NO210,1318AA,,,NO,07,NORTHERN,0703,KASAMA,07031,KASAMA CENTRAL,0703106,KASENGA,07031061002,,Rural,100,528,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,31
1878,NO209,1318AA,,,NO,07,NORTHERN,0703,KASAMA,07031,KASAMA CENTRAL,0703106,KASENGA,07031061006,,Rural,58,339,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,31
1879,NO208,1318AA,,,NO,07,NORTHERN,0703,KASAMA,07031,KASAMA CENTRAL,0703106,KASENGA,07031061010,,Rural,84,371,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,31
1880,NO207,1318AA,,,NO,07,NORTHERN,0703,KASAMA,07031,KASAMA CENTRAL,0703106,KASENGA,07031061014,,Rural,107,513,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,31
1881,NO206,1318AA,,,NO,07,NORTHERN,0703,KASAMA,07031,KASAMA CENTRAL,0703106,KASENGA,07031061018,,Rural,86,410,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,31
1882,NO205,1318AA,,,NO,07,NORTHERN,0703,KASAMA,07031,KASAMA CENTRAL,0703106,KASENGA,07031061021,,Rural,118,588,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,31
1883,NO204,1318AA,,,NO,07,NORTHERN,0703,KASAMA,07031,KASAMA CENTRAL,0703106,KASENGA,07031061025,,Rural,100,534,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,31
1884,NO203,1318AA,,,NO,07,NORTHERN,0703,KASAMA,07031,KASAMA CENTRAL,0703106,KASENGA,07031061029,,Rural,62,301,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,31
1885,NO202,1318AA,,,NO,07,NORTHERN,0703,KASAMA,07031,KASAMA CENTRAL,0703106,KASENGA,07031061033,,Rural,114,588,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,31
1886,NO201,1318AA,,,NO,07,NORTHERN,0703,KASAMA,07031,KASAMA CENTRAL,0703106,KASENGA,07031061037,,Rural,98,417,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,31
1887,NO200,2437PN,,,NO,07,NORTHERN,0703,KASAMA,07031,KASAMA CENTRAL,0703107,LUKULU,07031071002,,Rural,52,274,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,190
1888,NO199,2437PN,,,NO,07,NORTHERN,0703,KASAMA,07031,KASAMA CENTRAL,0703107,LUKULU,07031071004,,Rural,96,498,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,190
1889,NO198,2437PN,,,NO,07,NORTHERN,0703,KASAMA,07031,KASAMA CENTRAL,0703107,LUKULU,07031071006,,Rural,77,367,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,190
1890,NO197,2437PN,,,NO,07,NORTHERN,0703,KASAMA,07031,KASAMA CENTRAL,0703107,LUKULU,07031071008,,Rural,80,379,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,190
1891,NO196,2437PN,,,NO,07,NORTHERN,0703,KASAMA,07031,KASAMA CENTRAL,0703107,LUKULU,07031071010,,Rural,75,315,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,190
1892,NO195,2437PN,,,NO,07,NORTHERN,0703,KASAMA,07031,KASAMA CENTRAL,0703107,LUKULU,07031071012,,Rural,98,501,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,190
1893,NO194,2437PN,,,NO,07,NORTHERN,0703,KASAMA,07031,KASAMA CENTRAL,0703107,LUKULU,07031071014,,Rural,111,442,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,190
1894,NO193,2437PN,,,NO,07,NORTHERN,0703,KASAMA,07031,KASAMA CENTRAL,0703107,LUKULU,07031071015,,Rural,89,355,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,190
1895,NO192,2437PN,,,NO,07,NORTHERN,0703,KASAMA,07031,KASAMA CENTRAL,0703107,LUKULU,07031071017,,Rural,110,492,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,190
1896,NO191,2437PN,,,NO,07,NORTHERN,0703,KASAMA,07031,KASAMA CENTRAL,0703107,LUKULU,07031071019,,Rural,68,342,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,190
1897,NO190,2958NF,,,NO,07,NORTHERN,0703,KASAMA,07031,KASAMA CENTRAL,0703109,MULILANSOLO,07031091039,,Rural,83,345,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,59
1898,NO189,2958NF,,,NO,07,NORTHERN,0703,KASAMA,07031,KASAMA CENTRAL,0703109,MULILANSOLO,07031092005,,Urban,163,704,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,59
1899,NO188,2958NF,,,NO,07,NORTHERN,0703,KASAMA,07031,KASAMA CENTRAL,0703109,MULILANSOLO,07031092010,,Urban,161,648,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,59
1900,NO187,2958NF,,,NO,07,NORTHERN,0703,KASAMA,07031,KASAMA CENTRAL,0703109,MULILANSOLO,07031092015,,Urban,123,593,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,59
1901,NO186,2958NF,,,NO,07,NORTHERN,0703,KASAMA,07031,KASAMA CENTRAL,0703109,MULILANSOLO,07031092020,,Urban,189,908,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,59
1902,NO185,2958NF,,,NO,07,NORTHERN,0703,KASAMA,07031,KASAMA CENTRAL,0703109,MULILANSOLO,07031092025,,Urban,152,816,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,59
